Department,Department_Division,PCN,Position_Title,FLSA_Status,Initial_Hire_Date,Date_in_Title,Salary
PWD,PWD 653 General Maintenance,B.002569,Carpenter II,Non Exempt,8/16/2010,10/22/2015,45920.94
PWD,PWD 653 General Maintenance,B.004313,Plumbing Supervisor,Non Exempt,5/16/1997,12/16/2006,62319.14
PWD,PWD 653 General Maintenance,B.003875,Painter II,Non Exempt,7/1/2001,7/1/2001,45214.26
PWD,PWD 653 General Maintenance,B.000855,Carpentry Supervisor,Non Exempt,7/1/2011,10/7/2015,71036.42
PWD,PWD 653 General Maintenance,B.000406,Carpenter II,Non Exempt,2/28/2019,2/28/2019,40768.00
PWD,PWD 653 General Maintenance,B.003755.1     ,Carpenter III,Non Exempt,4/11/2019,4/11/2019,47528.78
PWD,PWD 653 General Maintenance,B.001568,Painter II,Non Exempt,5/1/2007,5/1/2007,40284.66
PWD,PWD 653 General Maintenance,B.005530,Exterminator II,Non Exempt,8/13/2020,8/13/2020,35152.00
PWD,PWD 653 General Maintenance,B.001813,Carpenter III,Non Exempt,8/1/1995,8/1/1995,65977.60
PWD,PWD 653 General Maintenance,B.006007,Carpenter III,Non Exempt,8/16/2003,7/1/2009,55328.78
PWD,PWD 653 General Maintenance,B.000246,Exterminator II,Non Exempt,1/30/2020,1/30/2020,36249.46
PWD,PWD 653 General Maintenance,B.001115,Carpenter II,Non Exempt,2/1/2018,12/20/2018,44007.34
PWD,PWD 653 General Maintenance,B.007537,Plumber II,Non Exempt,7/30/2020,7/30/2020,42031.60
PWD,PWD 653 General Maintenance,B.001781,Carpenter III,Non Exempt,3/12/2020,3/12/2020,46384.78
PWD,PWD 653 General Maintenance,B.007538,Painter II,Non Exempt,10/24/2019,10/24/2019,36249.46
PWD,PWD 653 General Maintenance,B.007482,Plumber II,Non Exempt,2/25/2021,2/25/2021,40768.00
PWD,PWD 653 General Maintenance,B.004030,Painter II,Non Exempt,8/3/2017,8/3/2017,37934.26
PWD,PWD 653 General Maintenance,B.004109,Painter III,Non Exempt,5/3/1989,11/16/1994,56888.00
PWD,PWD 653 General Maintenance,B.001669,Carpenter III,Non Exempt,2/1/1990,10/16/2003,65977.60
PWD,PWD 653 General Maintenance,B.002232,Painting Supervisor,Non Exempt,8/16/1998,8/16/1998,62899.98
PWD,PWD 653 General Maintenance,B.000727,Painter II,Non Exempt,4/1/2007,4/1/2007,40284.66
PWD,PWD 653 General Maintenance,B.007319,Painter II,Non Exempt,4/11/2019,4/11/2019,37081.46
PWD,PWD 653 General Maintenance,B.002361,Plumber II,Non Exempt,8/13/2020,8/13/2020,40768.00
PWD,PWD 653 General Maintenance,B.000471,Carpenter I,Non Exempt,1/1/2002,1/1/2002,36233.60
PWD,PWD 653 General Maintenance,B.004120,Plumber II,Non Exempt,1/17/2019,1/17/2019,43008.94
PWD,PWD 653 General Maintenance,B.003818,Carpenter I,Non Exempt,8/4/2017,5/6/2021,34512.92
PWD,PWD 653 General Maintenance,B.006362,Carpenter III,Non Exempt,6/1/2000,3/16/2005,55703.18
PWD,PWD 653 General Maintenance,B.002860,Carpenter II,Non Exempt,1/16/2020,1/16/2020,42031.34
PWD,PWD 653 General Maintenance,B.002863,Painter II,Non Exempt,1/1/2001,1/1/2001,45879.86
PWD,PWD 653 General Maintenance,B.000095,Painter II,Non Exempt,5/10/2018,5/10/2018,37934.26
PWD,PWD 653 General Maintenance,B.006155,Plumber II,Non Exempt,7/1/2012,7/1/2012,46128.94
PWD,PWD 653 General Maintenance,B.006363,Carpenter II,Non Exempt,10/24/2019,1/2/2020,42031.34
PWD,PWD 653 General Maintenance,B.002778,Carpenter III,Non Exempt,5/16/1980,11/1/2004,65977.60
PWD,PWD 653 General Maintenance,B.001007,Carpenter II,Non Exempt,9/22/2016,8/2/2018,43008.94
PWD,PWD 654 Custodial,B.006661,Custodial Worker I,Non Exempt,10/1/2008,10/1/2008,28648.36
PWD,PWD 654 Custodial,B.000059,Custodial Worker I,Non Exempt,4/8/2021,4/8/2021,22880.00
PWD,PWD 654 Custodial,B.006660,Custodial Worker I,Non Exempt,7/1/1997,6/7/2014,33155.20
PWD,PWD 654 Custodial,B.005977,Custodial Worker I,Non Exempt,1/16/2003,1/16/2003,30395.56
PWD,PWD 654 Custodial,B.003623,Custodial Worker I,Non Exempt,4/12/2018,4/12/2018,24405.16
PWD,PWD 654 Custodial,B.003931,Custodial Inspector,Non Exempt,1/1/2012,7/7/2016,42816.80
PWD,PWD 654 Custodial,B.002031,Custodial Inspector,Non Exempt,9/22/2015,3/2/2017,42359.20
PWD,PWD 654 Custodial,B.000238,Custodial Worker I,Non Exempt,3/25/2021,3/25/2021,22880.00
PWD,PWD 654 Custodial,B.001182,Custodial Worker I,Non Exempt,4/8/2021,4/8/2021,22880.00
PWD,PWD 654 Custodial,B.000096,Custodial Worker I,Non Exempt,7/16/2012,7/16/2012,27483.56
PWD,PWD 654 Custodial,B.006657,Custodial Worker II,Non Exempt,11/22/2015,11/22/2015,28046.20
PWD,PWD 654 Custodial,B.005976,Custodial Worker I,Non Exempt,9/1/2009,9/1/2009,28440.36
PWD,PWD 654 Custodial,B.002330,Custodial Worker I,Non Exempt,3/14/2019,3/14/2019,24134.76
PWD,PWD 654 Custodial,B.001631,Custodial Worker I,Non Exempt,4/25/2019,4/25/2019,24134.76
PWD,PWD 654 Custodial,B.006023,Custodial Worker I,Non Exempt,4/12/2018,4/12/2018,24405.16
PWD,PWD 654 Custodial,B.001697,Custodial Worker I,Non Exempt,4/13/2017,4/13/2017,24425.96
PWD,PWD 654 Custodial,B.000457,Custodial Worker II,Non Exempt,10/22/2015,10/22/2015,28046.20
PWD,PWD 654 Custodial,B.002573,Crew Leader,Non Exempt,10/1/2008,2/16/2017,33056.66
PWD,PWD 654 Custodial,B.002599,Custodial Worker I,Non Exempt,3/25/2021,3/25/2021,22880.00
PWD,PWD 654 Custodial,B.004304,Crew Leader,Non Exempt,8/16/2013,1/16/2020,28314.26
PWD,PWD 654 Custodial,B.006654,Custodial Worker II,Non Exempt,8/1/2012,8/1/2012,29294.20
PWD,PWD 654 Custodial,B.000933,Custodial Worker I,Non Exempt,7/16/1995,7/1/2013,33155.20
PWD,PWD 654 Custodial,B.002260,Custodial Worker I,Non Exempt,8/16/1998,8/16/1998,32870.76
PWD,PWD 654 Custodial,B.001887,Custodial Worker II,Non Exempt,1/1/2012,1/1/2012,29627.00
PWD,PWD 654 Custodial,B.001349,Custodial Worker I,Non Exempt,1/1/2003,1/1/2003,30395.56
PWD,PWD 654 Custodial,B.006157,Custodial Worker II,Non Exempt,3/16/1982,6/1/1996,35700.60
PWD,PWD 654 Custodial,B.006658,Custodial Worker II,Non Exempt,5/20/2021,5/20/2021,24876.80
PWD,PWD 654 Custodial,B.001741,Custodial Worker I,Non Exempt,4/1/2000,4/1/2000,31206.76
PWD,PWD 654 Custodial,B.002403,Crew Leader,Non Exempt,7/6/2017,7/6/2017,28314.26
PWD,PWD 654 Custodial,B.001303,Custodial Worker I,Non Exempt,9/13/2018,9/13/2018,24134.76
PWD,PWD 654 Custodial,B.002957,Superintendent of Custodial Services,Exempt,4/1/2002,4/1/2002,73960.12
PWD,PWD 654 Custodial,B.003502,Crew Leader,Non Exempt,3/16/2009,1/31/2019,38131.86
PWD,PWD 654 Custodial,B.006659,Custodial Worker II,Non Exempt,3/1/2006,2/22/2015,29647.80
PWD,PWD 654 Custodial,B.000691,Custodial Worker I,Non Exempt,1/2/2020,1/2/2020,24134.76
PWD,PWD 654 Custodial,B.003310,Custodial Supervisor,Non Exempt,5/1/2012,5/1/2012,51287.34
PWD,PWD 654 Custodial,B.001744,Custodial Worker I,Non Exempt,3/1/2009,3/1/2009,28648.36
PWD,PWD 654 Custodial,B.003158,Custodial Worker I,Non Exempt,7/1/2009,8/26/2021,27518.40
PWD,PWD 654 Custodial,B.001891,Custodial Worker I,Non Exempt,1/16/2012,1/16/2012,27109.16
PWD,PWD 654 Custodial,B.001089,Custodial Worker I,Non Exempt,4/1/2004,4/1/2004,29979.56
PWD,PWD 654 Custodial,B.006662,Custodial Worker I,Non Exempt,3/26/2020,3/26/2020,24134.76
PWD,PWD 654 Custodial,B.002796,Custodial Worker II,Non Exempt,10/16/1996,10/16/1996,34764.60
PWD,PWD 654 Custodial,B.006656,Custodial Worker I,Non Exempt,9/13/2018,9/13/2018,24134.76
PWD,PWD 654 Custodial,B.006158,Custodial Worker II,Non Exempt,8/16/2011,8/16/2011,29731.00
PWD,PWD 654 Custodial,B.003104,Custodial Worker I,Non Exempt,9/13/2018,9/13/2018,24134.76
PWD,PWD 654 Custodial,B.001054.1     ,Crew Leader,Non Exempt,9/16/2000,3/1/2018,33909.46
PWD,PWD 654 Custodial,B.001515,Custodial Worker II,Non Exempt,5/16/2001,5/16/2001,31852.60
PWD,PWD 654 Custodial,B.006655,Custodial Worker II,Non Exempt,1/16/2003,9/16/2008,30750.20
PWD,PWD 654 Custodial,B.003395,Custodial Worker I,Non Exempt,4/16/2014,4/16/2014,26464.36
PWD,PWD 654 Custodial,B.000556,Custodial Worker II,Non Exempt,8/16/1998,8/16/2012,36483.20
PWD,PWD 654 Custodial,B.000161,Custodial Worker I,Non Exempt,9/1/2011,9/1/2011,27816.36
PWD,PWD 654 Custodial,B.000442,Custodial Worker II,Non Exempt,11/22/2015,11/22/2015,28046.20
PWD,PWD 654 Custodial,B.006022,Custodial Worker I,Non Exempt,4/8/2021,4/8/2021,22880.00
PWD,PWD 654 Custodial,B.002129,Custodial Worker I,Non Exempt,3/13/1989,7/1/1996,33155.20
PWD,PWD 655 Resort Building Maintenance,B.002889.2     ,Maintenance Engineer I/Electrical,Non Exempt,6/1/2001,2/2/2017,60933.08
PWD,PWD 655 Resort Building Maintenance,B.003179.2     ,Carpenter III,Non Exempt,8/29/2019,8/29/2019,46384.78
PWD,PWD 655 Resort Building Maintenance,B.005388,Plumber II,Non Exempt,11/8/2018,11/8/2018,43008.94
PWD,PWD 659 TIP Resort Building Maintenance,B.005742,Laborer,Non Exempt,8/26/2021,NULL,24876.80
PWD,PWD 659 TIP Resort Building Maintenance,B.005737,Electrician II,Non Exempt,9/14/2017,9/14/2017,44007.34
PWD,PWD 659 TIP Resort Building Maintenance,B.005739,Plumber II,Non Exempt,1/2/2020,1/2/2020,42031.34
PWD,PWD 659 TIP Resort Building Maintenance,B.003164,Electrician I,Non Exempt,7/1/2000,7/1/2000,46660.12
PWD,PWD 659 TIP Resort Building Maintenance,B.005736,Carpenter I,Non Exempt,5/10/2018,12/20/2018,36114.52
PWD,PWD 676 Recreation Centers Building Maintenance,B.006005.1     ,Maintenance Engineer I/Heating and A/C,Non Exempt,7/16/2008,5/11/2017,56954.82
PWD,PWD 676 Recreation Centers Building Maintenance,B.004127.1     ,Heating and Air Conditioning Technician II,Non Exempt,4/9/2020,4/9/2020,44163.60
PWD,PWD 676 Recreation Centers Building Maintenance,B.001606.1     ,Heating and Air Conditioning Technician II,Non Exempt,5/16/2001,4/22/2016,50382.80
PWD,PWD 676 Recreation Centers Building Maintenance,B.001618.1     ,Heating and Air Conditioning Technician II,Non Exempt,8/26/2021,NULL,42827.20
PWD,PWD 701 SWU - Project Management,B.004451.1     ,Engineer III,Exempt,10/8/2020,10/8/2020,94016.00
PWD,PWD 701 SWU - Project Management,B.002091.1     ,Engineer III,Exempt,10/22/2020,10/22/2020,94016.00
PWD,PWD 701 SWU - Project Management,B.007053,Engineer IV,Exempt,5/22/2015,8/15/2019,110812.78
PWD,PWD 701 SWU - Project Management,B.003614,Engineering Technician II,Non Exempt,1/16/1987,1/1/2005,71083.48
PWD,PWD 701 SWU - Project Management,B.002052.1     ,Construction Inspector Supervisor,Non Exempt,10/7/2016,3/12/2020,67589.60
PWD,PWD 701 SWU - Project Management,B.007050,Construction Inspector III,Non Exempt,12/1/1989,6/22/2017,72820.80
PWD,PWD 701 SWU - Project Management,B.005638,Senior Engineer III,Exempt,6/16/2010,11/21/2019,103788.88
PWD,PWD 701 SWU - Project Management,B.000449,Engineer III,Exempt,1/1/2008,7/16/2010,89664.12
PWD,PWD 701 SWU - Project Management,B.007051,Construction Inspector II,Non Exempt,9/7/2016,2/14/2019,48797.58
PWD,PWD 701 SWU - Project Management,B.007204,Engineer III,Exempt,10/22/2014,10/22/2014,89664.12
PWD,PWD 701 SWU - Project Management,B.004332.2     ,Engineer III,Exempt,8/27/2020,8/27/2020,85009.60
PWD,PWD 701 SWU - Project Management,B.001628.1     ,Construction Inspector III,Non Exempt,4/1/2003,4/1/2003,72820.80
PWD,PWD 701 SWU - Project Management,B.007202,Engineer III,Exempt,11/9/2017,2/11/2021,81924.44
PWD,PWD 701 SWU - Project Management,B.000437.2     ,Engineer IV,Exempt,8/1/2003,1/16/2008,119288.78
PWD,PWD 701 SWU - Project Management,B.001512.2     ,Survey Aide III,Non Exempt,7/22/2016,12/7/2017,43503.20
PWD,PWD 701 SWU - Project Management,B.007203,Engineer III,Exempt,10/26/2017,10/26/2017,108714.84
PWD,PWD 701 SWU - Project Management,B.006773,Construction Inspector III,Non Exempt,12/1/2011,12/16/2013,57501.08
PWD,PWD 701 SWU - Project Management,B.007206,Engineer III,Exempt,1/17/2019,1/17/2019,87914.84
PWD,PWD 701 SWU - Project Management,B.003094,Survey Aide III,Non Exempt,6/29/1972,3/16/1981,56888.00
PWD,PWD 701 SWU - Project Management,B.000271,Engineer II,Exempt,2/27/2020,2/27/2020,67900.04
PWD,PWD 701 SWU - Project Management,B.005639,Engineer III,Exempt,4/8/2021,4/8/2021,96000.06
PWD,PWD 701 SWU - Project Management,B.002721.5     ,Engineer II,Exempt,7/5/2018,7/5/2018,85947.16
PWD,PWD 701 SWU - Project Management,B.007540,Engineer IV,Exempt,11/19/2020,11/19/2020,105019.20
PWD,PWD 701 SWU - Project Management,B.001431.1     ,Engineer V,Exempt,4/20/2009,6/29/2016,119799.42
PWD,PWD 701 SWU - Project Management,B.007205,Senior Engineer III,Exempt,8/31/2017,11/21/2019,101563.28
PWD,PWD 702 SWU - Customer Service,B.001165.5     ,Motor Equipment Operator III,Non Exempt,3/1/2009,10/8/2020,43919.20
PWD,PWD 702 SWU - Customer Service,B.001406.3     ,Motor Equipment Operator II,Non Exempt,9/13/2018,10/8/2020,39894.40
PWD,PWD 702 SWU - Customer Service,B.004442.2     ,Engineering Technician II,Non Exempt,11/16/2009,1/5/2017,54059.20
PWD,PWD 702 SWU - Customer Service,B.006772.2     ,Motor Equipment Operator III,Non Exempt,11/1/2009,10/8/2020,43919.20
PWD,PWD 703 SWU - Operations and Maintenance,B.001736.3     ,Motor Equipment Operator III,Non Exempt,6/1/2012,10/11/2018,44668.00
PWD,PWD 704 SWU - Inspections and Spill Response,B.001942.1     ,Engineer IV,Exempt,11/7/2014,6/6/2019,104489.58
PWD,PWD 704 SWU - Inspections and Spill Response,B.004448,Construction Inspector III,Non Exempt,8/22/2014,10/24/2019,56232.28
PWD,PWD 704 SWU - Inspections and Spill Response,B.002460.1     ,Motor Equipment Operator III,Non Exempt,2/3/1986,11/16/2000,56888.00
PWD,PWD 704 SWU - Inspections and Spill Response,B.002319.2     ,Maintenance Supervisor,Non Exempt,9/16/1982,7/4/2019,62743.98
PWD,PWD 704 SWU - Inspections and Spill Response,B.005760.4     ,Maintenance Worker,Non Exempt,1/9/2016,10/7/2016,28345.20
PWD,PWD 704 SWU - Inspections and Spill Response,B.002397,Construction Inspector III,Non Exempt,9/23/1981,12/1/2012,72820.80
PWD,PWD 704 SWU - Inspections and Spill Response,B.004670.3     ,Motor Equipment Operator III,Non Exempt,11/16/2008,10/12/2017,41735.20
PWD,PWD 704 SWU - Inspections and Spill Response,B.001511.4     ,Motor Equipment Operator II,Non Exempt,4/16/2013,9/22/2016,38495.86
PWD,PWD 704 SWU - Inspections and Spill Response,B.002926.2     ,Motor Equipment Operator III,Non Exempt,9/27/2018,10/8/2020,39894.40
PWD,PWD 704 SWU - Inspections and Spill Response,B.004431.3     ,Planner/Estimator II,Non Exempt,7/16/1987,7/1/1997,72019.48
PWD,PWD 704 SWU - Inspections and Spill Response,B.004299.4     ,Motor Equipment Operator III,Non Exempt,4/1/2009,10/12/2017,44272.80
PWD,PWD 704 SWU - Inspections and Spill Response,B.004140.1     ,Motor Equipment Operator III,Non Exempt,6/16/2001,10/16/2007,50866.40
PWD,PWD 704 SWU - Inspections and Spill Response,B.000589.1     ,Motor Equipment Operator III,Non Exempt,7/14/1977,11/1/2011,49285.60
PWD,PWD 704 SWU - Inspections and Spill Response,B.002933.2     ,Planner/Estimator I,Non Exempt,6/16/2009,4/11/2019,45203.60
PWD,PWD 704 SWU - Inspections and Spill Response,B.001641.2     ,Assistant Superintendent,Exempt,2/16/1997,2/22/2016,70381.48
PWD,PWD 704 SWU - Inspections and Spill Response,B.000793.3     ,Engineer V,Exempt,1/1/1997,9/22/2015,126434.62
PWD,PWD 704 SWU - Inspections and Spill Response,B.002513.1     ,Maintenance Worker,Non Exempt,11/1/2002,12/16/2004,36478.00
PWD,PWD 704 SWU - Inspections and Spill Response,B.005098.1     ,Motor Equipment Operator III,Non Exempt,7/16/1985,7/1/2000,56888.00
PWD,PWD 704 SWU - Inspections and Spill Response,B.004279.4     ,Maintenance Mechanic II,Non Exempt,1/1/2000,7/16/2012,43440.80
PWD,PWD 704 SWU - Inspections and Spill Response,B.006765.1     ,Motor Equipment Operator III,Non Exempt,10/16/2011,10/16/2011,45271.20
PWD,PWD 704 SWU - Inspections and Spill Response,B.005761.2     ,Maintenance Mechanic I,Non Exempt,11/7/2019,11/7/2019,36249.46
PWD,PWD 704 SWU - Inspections and Spill Response,B.006885.3     ,Maintenance Worker,Non Exempt,11/1/2009,8/7/2016,31319.60
PWD,PWD 704 SWU - Inspections and Spill Response,B.006761.2     ,Maintenance Supervisor,Non Exempt,11/16/2008,2/22/2016,61194.38
PWD,PWD 704 SWU - Inspections and Spill Response,B.001554.5     ,Motor Equipment Operator II,Non Exempt,7/20/2017,2/28/2019,36249.46
PWD,PWD 704 SWU - Inspections and Spill Response,B.006766.1     ,Motor Equipment Operator II,Non Exempt,7/1/2011,7/20/2017,44137.86
PWD,PWD 704 SWU - Inspections and Spill Response,B.000973.2     ,Maintenance Worker,Non Exempt,4/22/2021,4/22/2021,26145.60
PWD,PWD 704 SWU - Inspections and Spill Response,B.005238.2     ,Assistant Superintendent,Exempt,6/16/1997,11/22/2018,70391.88
PWD,PWD 704 SWU - Inspections and Spill Response,B.003564.4     ,Maintenance Worker,Non Exempt,3/7/2016,9/7/2016,29031.60
PWD,PWD 704 SWU - Inspections and Spill Response,B.007338,Engineer II,Exempt,12/16/2010,12/5/2019,66977.56
PWD,PWD 704 SWU - Inspections and Spill Response,B.005763.1     ,Motor Equipment Operator III,Non Exempt,12/16/1997,10/16/2010,50388.00
PWD,PWD 704 SWU - Inspections and Spill Response,B.002341.1     ,Motor Equipment Operator III,Non Exempt,4/1/2006,10/16/2007,48328.80
PWD,PWD 704 SWU - Inspections and Spill Response,B.003068.2     ,Maintenance Supervisor,Non Exempt,6/24/1980,5/1/2000,65977.60
PWD,PWD 704 SWU - Inspections and Spill Response,B.004131.3     ,Maintenance Worker,Non Exempt,1/17/2019,1/17/2019,26951.60
PWD,PWD 704 SWU - Inspections and Spill Response,B.000226.1     ,Maintenance Worker,Non Exempt,7/15/2021,7/15/2021,26145.60
PWD,PWD 704 SWU - Inspections and Spill Response,B.006764.2     ,Motor Equipment Operator I,Non Exempt,10/7/2016,8/11/2018,33235.54
PWD,PWD 704 SWU - Inspections and Spill Response,B.001555.2     ,Motor Equipment Operator III,Non Exempt,1/1/2001,11/1/2012,48973.60
PWD,PWD 704 SWU - Inspections and Spill Response,B.004312.1     ,Motor Equipment Operator III,Non Exempt,11/1/2002,10/16/2007,50512.80
PWD,PWD 704 SWU - Inspections and Spill Response,B.003382.3     ,Planner/Estimator I,Non Exempt,8/7/2014,12/5/2019,45910.80
PWD,PWD 704 SWU - Inspections and Spill Response,B.007055,Construction Inspector I,Non Exempt,2/16/2006,5/9/2019,42380.00
PWD,PWD 704 SWU - Inspections and Spill Response,B.002343.1     ,Motor Equipment Operator III,Non Exempt,7/16/1996,10/16/2007,52842.40
PWD,PWD 704 SWU - Inspections and Spill Response,B.001869.2     ,Maintenance Supervisor,Non Exempt,2/1/1982,2/16/2011,65977.60
PWD,PWD 704 SWU - Inspections and Spill Response,B.001532.2     ,Planner/Estimator III,Exempt,12/6/2018,12/6/2018,68519.88
PWD,PWD 704 SWU - Inspections and Spill Response,B.000219.1     ,Motor Equipment Operator III,Non Exempt,6/1/1990,10/16/2007,52322.40
PWD,PWD 704 SWU - Inspections and Spill Response,B.004045.4     ,Maintenance Worker,Non Exempt,7/1/1987,11/1/2012,30778.80
PWD,PWD 704 SWU - Inspections and Spill Response,B.001661.2     ,Motor Equipment Operator III,Non Exempt,2/16/2013,10/11/2018,44834.40
PWD,PWD 704 SWU - Inspections and Spill Response,B.006883.1     ,Assistant Superintendent,Exempt,3/10/1988,12/1/2012,70391.88
PWD,PWD 704 SWU - Inspections and Spill Response,B.003089.2     ,Maintenance Worker,Non Exempt,2/1/2014,2/1/2014,30175.60
PWD,PWD 704 SWU - Inspections and Spill Response,B.001324.2     ,Clerk III,Non Exempt,8/16/2018,12/5/2019,29743.48
PWD,PWD 704 SWU - Inspections and Spill Response,B.002358.2     ,Maintenance Supervisor,Non Exempt,11/16/2011,3/12/2020,55484.00
PWD,PWD 704 SWU - Inspections and Spill Response,B.000665.1     ,Maintenance Worker,Non Exempt,9/1/1996,7/1/2007,36394.80
PWD,PWD 704 SWU - Inspections and Spill Response,B.004147.3     ,Motor Equipment Operator III,Non Exempt,1/16/2006,10/11/2018,44376.80
PWD,PWD 704 SWU - Inspections and Spill Response,B.006887.3     ,Motor Equipment Operator I,Non Exempt,11/22/2018,11/22/2018,31259.54
PWD,PWD 704 SWU - Inspections and Spill Response,B.004321.3     ,Planner/Estimator II,Non Exempt,4/1/1990,11/16/2008,60808.28
PWD,PWD 704 SWU - Inspections and Spill Response,B.000979.4     ,Motor Equipment Operator II,Non Exempt,9/16/2009,10/12/2017,37934.26
