order_id,business_id,business_name,account_handle,dma_region,business_type,order_date,order_amount,client_tier
ORD-5868367,BIZ-100441,PEAKLINE LOGISTICS,,Dallas-Ft. Worth,finance,2024-01-24,,Bronze
ORD-1472665,BIZ-100442,VERTEX CONSULTING,, Seattle ,retail,2025-14-01,11862.31,Silver
ORD-9744956,BIZ-100442,Vertex Consulting,,seattle,RETAIL,07/01/2023,4103.3,gold
ORD-8748174,BIZ-100442,vertex consulting,VERTEXCONSULTING,seattle,retail,2023/04/18,,Gold
ORD-1020508,BIZ-100443,WESTLAKE RETAIL,,DALLAS-FT. WORTH,Retail,2023/07/13,,GOLD
ORD-9541450,BIZ-100443,Westlake Retail, westlakeretail ,dallas-ft. worth,retail,2025/05/27,-250.0,silver
ORD-4546948,BIZ-100444,MetroPulse Health,, Seattle ,manufacturing,11/21/2023,-250.0,Platinum
ORD-1060293,BIZ-100444,MetroPulse Health LLC,METROPULSEHEALTH,SEATTLE,manufacturing,,-250.0,BRONZE
ORD-5523513,BIZ-100444,metropulse health, metropulsehealth ,Seattle,manufacturing,2024-04-10,-250.0,PLATINUM
ORD-3278090,BIZ-100444, MetroPulse Health ,metropulsehealth, Seattle ,MANUFACTURING,2024-04-09,-250.0,BRONZE
ORD-2772652,BIZ-100444, MetroPulse Health , metropulsehealth ,Seattle,Manufacturing,2023/05/03,-250.0,Gold
ORD-9278174,BIZ-100444,METROPULSE HEALTH,, Seattle ,MANUFACTURING,2024/06/03,9448.89,silver
ORD-8967438,BIZ-100445, IronBridge Construction ,ironbridgeconstruction,san francisco,Manufacturing,2023-10-18,-250.0,Gold
ORD-4238025,BIZ-100445,IronBridge Construction LLC,,San Francisco,Manufacturing,,,GOLD
ORD-5395061,BIZ-100445,IronBridge Construction,IRONBRIDGECONSTRUCTION,SAN FRANCISCO,Manufacturing,,,Bronze
ORD-1122856,BIZ-100445,ironbridge construction, ironbridgeconstruction ,San Francisco,Manufacturing,05/18/2023,-250.0,PLATINUM
ORD-2672768,BIZ-100445,IronBridge Construction LLC,IRONBRIDGECONSTRUCTION,SAN FRANCISCO,MANUFACTURING,2023/10/06,-250.0,Platinum
ORD-9098717,BIZ-100446,Oakstone Studios LLC, oakstonestudios ,Houston,finance,2023-03-02,,gold
ORD-8963631,BIZ-100446,OAKSTONE STUDIOS,,houston,finance,2025-14-01,1102.96,Bronze
ORD-3418487,BIZ-100447,METROPULSE SYSTEMS, metropulsesystems ,Houston,RETAIL,2025-03-23,-250.0,platinum
ORD-1594685,BIZ-100447,METROPULSE SYSTEMS, metropulsesystems , Houston ,retail,2025-14-01,586.16,Bronze
ORD-3504994,BIZ-100447,MetroPulse Systems LLC,, Houston ,retail,2023-01-13,374.84,gold
ORD-6624077,BIZ-100447,METROPULSE SYSTEMS,, Houston ,retail,2024-08-31,,BRONZE
ORD-1167376,BIZ-100448,redwood health,, Chicago ,finance,2023/02/01,6915.59,GOLD
ORD-1206766,BIZ-100448,Redwood Health,,CHICAGO,finance,2025-14-01,538.43,Platinum
ORD-3880063,BIZ-100448,REDWOOD HEALTH,redwoodhealth,Chicago,Finance,,-250.0,Bronze
ORD-7540556,BIZ-100448, Redwood Health ,REDWOODHEALTH,CHICAGO,Finance,03/19/2023,,PLATINUM
ORD-2876945,BIZ-100448, Redwood Health ,redwoodhealth,CHICAGO,finance,02/22/2024,,Silver
ORD-7829372,BIZ-100448,Redwood Health,REDWOODHEALTH,CHICAGO,FINANCE,2023/09/08,23613.47,GOLD
ORD-2557646,BIZ-100449, NovaTech Media ,novatechmedia,HOUSTON,MANUFACTURING,2023-05-28,1151.9,GOLD
ORD-1285508,BIZ-100449,NovaTech Media LLC, novatechmedia ,houston,manufacturing,2025-14-01,14489.21,bronze
ORD-1379231,BIZ-100449,NOVATECH MEDIA,NOVATECHMEDIA, Houston ,manufacturing,2024/09/23,9492.99,Bronze
ORD-2323769,BIZ-100449, NovaTech Media ,,houston,manufacturing,,24413.49,Silver
ORD-7024535,BIZ-100450,Northwind Partners LLC,,phoenix,Retail,2025-14-01,-250.0,Platinum
ORD-6363158,BIZ-100450,Northwind Partners LLC,,Phoenix,Retail,2025-14-01,,PLATINUM
ORD-9990249,BIZ-100450, Northwind Partners , northwindpartners , Phoenix ,retail,2025-14-01,-250.0,Platinum
ORD-3129057,BIZ-100450,NORTHWIND PARTNERS,, Phoenix ,Retail,03/07/2024,,Silver
ORD-4870860,BIZ-100451, Riverstone Digital ,,Chicago,retail,06/07/2024,-250.0,platinum
ORD-2438713,BIZ-100451, Riverstone Digital , riverstonedigital ,Chicago,Retail,2025-14-01,-250.0,silver
ORD-3145093,BIZ-100452,HARBORVIEW DISTRIBUTION, harborviewdistribution ,DALLAS-FT. WORTH,HOSPITALITY,,,gold
ORD-3646108,BIZ-100452,Harborview Distribution,HARBORVIEWDISTRIBUTION, Dallas-Ft. Worth ,HOSPITALITY,2024/05/31,2215.3,GOLD
ORD-3793401,BIZ-100452,HARBORVIEW DISTRIBUTION,,DALLAS-FT. WORTH,Hospitality,2023/03/09,5029.8,silver
ORD-2022730,BIZ-100452,Harborview Distribution,harborviewdistribution, Dallas-Ft. Worth ,Hospitality,2023/01/03,,silver
ORD-2866127,BIZ-100452,Harborview Distribution LLC,harborviewdistribution,Dallas-Ft. Worth,hospitality,,2901.51,Gold
ORD-7814800,BIZ-100453,IronBridge Digital,ironbridgedigital,Chicago,LOGISTICS,,17555.51,GOLD
ORD-9295865,BIZ-100453,IRONBRIDGE DIGITAL,, Chicago ,logistics,,,Silver
ORD-2379095,BIZ-100453,IronBridge Digital LLC,, Chicago ,LOGISTICS,2025-14-01,-250.0,platinum
ORD-5652825,BIZ-100453,IRONBRIDGE DIGITAL,IRONBRIDGEDIGITAL, Chicago ,Logistics,06/11/2024,,Gold
ORD-2428797,BIZ-100454,cloudnine analytics,cloudnineanalytics,san francisco,retail,2024/06/19,-250.0,Silver
ORD-1304860,BIZ-100454,CLOUDNINE ANALYTICS, cloudnineanalytics ,San Francisco,Retail,2023/06/03,,bronze
ORD-8490652,BIZ-100455,crescent logistics,,phoenix,HEALTHCARE,,,bronze
ORD-3487555,BIZ-100455,Crescent Logistics,crescentlogistics,Phoenix,healthcare,2024-03-28,1408.28,GOLD
ORD-2536829,BIZ-100455,Crescent Logistics LLC,CRESCENTLOGISTICS,PHOENIX,healthcare,2024-12-24,,gold
ORD-7561267,BIZ-100455,CRESCENT LOGISTICS,crescentlogistics,phoenix,healthcare,06/02/2023,18776.54,Bronze
ORD-7014816,BIZ-100455,CRESCENT LOGISTICS,,phoenix,Healthcare,2023-08-21,1787.76,Silver
ORD-2588823,BIZ-100456,Vertex Systems LLC,VERTEXSYSTEMS,miami-fort lauderdale,Finance,,669.36,Platinum
ORD-6492256,BIZ-100456,vertex systems,,Miami-Fort Lauderdale,FINANCE,2025-14-01,,platinum
ORD-1929145,BIZ-100457,bluepeak logistics,, San Francisco ,Hospitality,08/13/2023,-250.0,GOLD
ORD-2454012,BIZ-100457,BluePeak Logistics,bluepeaklogistics,SAN FRANCISCO,Hospitality,2024-04-14,,Gold
ORD-2502757,BIZ-100457,BLUEPEAK LOGISTICS,bluepeaklogistics,san francisco,hospitality,2023/12/26,,SILVER
ORD-5337729,BIZ-100458,bluepeak technologies,,Phoenix,HEALTHCARE,2025-04-14,,silver
ORD-6030577,BIZ-100458, BluePeak Technologies ,bluepeaktechnologies,Phoenix,healthcare,05/22/2025,,PLATINUM
ORD-4438621,BIZ-100458,bluepeak technologies,,PHOENIX,HEALTHCARE,2025-01-31,1813.64,Bronze
ORD-3836640,BIZ-100459,VERTEX HOSPITALITY, vertexhospitality ,Phoenix,logistics,2024-07-01,18363.57,bronze
ORD-1063641,BIZ-100459,Vertex Hospitality LLC,, Phoenix ,logistics,2025-14-01,,GOLD
ORD-3181407,BIZ-100459,vertex hospitality,vertexhospitality, Phoenix ,LOGISTICS,,,platinum
ORD-8940739,BIZ-100459, Vertex Hospitality ,vertexhospitality,PHOENIX,logistics,10/28/2023,3231.65,bronze
ORD-9560740,BIZ-100459,vertex hospitality,, Phoenix ,LOGISTICS,2023-04-22,,silver
ORD-6154607,BIZ-100460, UrbanHive Consulting ,,SAN FRANCISCO,Retail,2023-02-24,,Silver
ORD-6977392,BIZ-100460,URBANHIVE CONSULTING, urbanhiveconsulting ,san francisco,retail,2024-09-11,,Silver
ORD-2475412,BIZ-100460,UrbanHive Consulting,urbanhiveconsulting, San Francisco ,Retail,,,silver
ORD-8198004,BIZ-100460,URBANHIVE CONSULTING, urbanhiveconsulting ,SAN FRANCISCO,RETAIL,,-250.0,GOLD
ORD-9670753,BIZ-100461,truenorth networks,, Houston ,marketing,06/24/2024,4966.05,SILVER
ORD-2649864,BIZ-100461,TrueNorth Networks,truenorthnetworks,HOUSTON,Marketing,2025-05-17,12421.4,Platinum
ORD-4128751,BIZ-100462,NORTHWIND MEDIA,northwindmedia,Chicago,retail,2025-14-01,-250.0,bronze
ORD-5021791,BIZ-100462, Northwind Media ,NORTHWINDMEDIA,Chicago,retail,,24749.09,GOLD
ORD-4383032,BIZ-100462,Northwind Media,, Chicago ,retail,,3152.2,Gold
ORD-5630888,BIZ-100462,Northwind Media,northwindmedia,CHICAGO,RETAIL,2025-14-01,,PLATINUM
ORD-8828832,BIZ-100463,BluePeak Manufacturing LLC,,Seattle,healthcare,08/26/2024,20153.41,SILVER
ORD-1854439,BIZ-100463,BluePeak Manufacturing LLC, bluepeakmanufacturing ,Seattle,healthcare,2024/12/01,-250.0,SILVER
ORD-3021324,BIZ-100464,Oakstone Networks,OAKSTONENETWORKS, Dallas-Ft. Worth ,HOSPITALITY,2023-01-10,1754.72,gold
ORD-3792865,BIZ-100464,Oakstone Networks LLC,, Dallas-Ft. Worth ,hospitality,04/28/2024,-250.0,gold
ORD-4803354,BIZ-100464, Oakstone Networks ,oakstonenetworks, Dallas-Ft. Worth ,Hospitality,2025-14-01,234.7,platinum
ORD-3594239,BIZ-100464,OAKSTONE NETWORKS,OAKSTONENETWORKS, Dallas-Ft. Worth ,HOSPITALITY,2025-14-01,7412.29,Bronze
ORD-4803143,BIZ-100465,Silverline Health,, New York ,manufacturing,05/07/2025,,BRONZE
ORD-7146104,BIZ-100465,silverline health,,New York,Manufacturing,2023-01-16,,silver
ORD-3264143,BIZ-100465,SILVERLINE HEALTH,,NEW YORK,Manufacturing,03/28/2025,,platinum
ORD-7416055,BIZ-100465,Silverline Health LLC, silverlinehealth , New York ,MANUFACTURING,2025-14-01,,Platinum
ORD-8330480,BIZ-100466,Peakline Construction LLC,peaklineconstruction,ATLANTA,retail,2023/03/09,23792.06,Gold
ORD-1921383,BIZ-100466,Peakline Construction,,atlanta,Retail,2025-14-01,456.23,silver
ORD-7106548,BIZ-100466,Peakline Construction,,atlanta,Retail,2023/07/22,4257.82,platinum
ORD-4726746,BIZ-100466,Peakline Construction LLC,PEAKLINECONSTRUCTION,atlanta,retail,2024/07/05,2566.61,Silver
ORD-8131766,BIZ-100467,Westlake Construction LLC,westlakeconstruction,New York,MARKETING,2025-01-26,329.57,bronze
ORD-7119127,BIZ-100467,Westlake Construction LLC,,new york,MARKETING,2024-05-02,-250.0,SILVER
ORD-2521948,BIZ-100468,Vertex Partners,vertexpartners,los angeles,Hospitality,11/14/2023,,bronze
ORD-3608321,BIZ-100468, Vertex Partners ,, Los Angeles ,Hospitality,2023/09/23,,PLATINUM
ORD-2865074,BIZ-100468,VERTEX PARTNERS,,Los Angeles,HOSPITALITY,2025-14-01,6969.61,platinum
ORD-9350868,BIZ-100469,Clearwater Construction LLC,clearwaterconstruction,atlanta,MANUFACTURING,2025/02/22,858.35,Platinum
ORD-8748721,BIZ-100469,CLEARWATER CONSTRUCTION,CLEARWATERCONSTRUCTION, Atlanta ,Manufacturing,2025-04-11,,Silver
ORD-8760737,BIZ-100469, Clearwater Construction ,CLEARWATERCONSTRUCTION,Atlanta,MANUFACTURING,03/08/2024,5546.33,gold
ORD-9389283,BIZ-100469, Clearwater Construction ,clearwaterconstruction,atlanta,MANUFACTURING,2025/04/26,14613.69,Bronze
ORD-2639178,BIZ-100470, BluePeak Solutions , bluepeaksolutions ,houston,Manufacturing,,,Silver
ORD-2222991,BIZ-100470,bluepeak solutions,,houston,manufacturing,2025-14-01,12666.45,platinum
ORD-5354696,BIZ-100471, Apex Media ,, Seattle ,Manufacturing,2025-14-01,,gold
ORD-7989714,BIZ-100471, Apex Media , apexmedia ,SEATTLE,Manufacturing,2025-14-01,12544.94,GOLD
ORD-2134102,BIZ-100471,APEX MEDIA, apexmedia ,SEATTLE,manufacturing,,,PLATINUM
ORD-3103533,BIZ-100472,SILVERLINE CONSTRUCTION,, New York ,finance,,,Platinum
ORD-1506832,BIZ-100472,silverline construction,, New York ,finance,2024-12-11,,silver
ORD-1101106,BIZ-100472,silverline construction,silverlineconstruction,NEW YORK,FINANCE,2023-09-23,,platinum
ORD-5317991,BIZ-100473,Titan Media, titanmedia ,LOS ANGELES,hospitality,2024/03/15,,BRONZE
ORD-8774115,BIZ-100473, Titan Media , titanmedia ,los angeles,HOSPITALITY,2024-09-01,2238.04,silver
ORD-9841068,BIZ-100473,titan media,TITANMEDIA,LOS ANGELES,HOSPITALITY,2025-05-01,19991.58,Bronze
ORD-4460167,BIZ-100473,TITAN MEDIA,titanmedia,LOS ANGELES,Hospitality,2025-01-16,2462.51,Bronze
ORD-7224208,BIZ-100473, Titan Media ,,Los Angeles,HOSPITALITY,04/30/2025,,GOLD
ORD-7240267,BIZ-100474,Evergreen Supply, evergreensupply ,chicago,logistics,2025-14-01,,GOLD
ORD-8127485,BIZ-100474,Evergreen Supply LLC,evergreensupply,CHICAGO,logistics,2023-04-17,,platinum
ORD-1233441,BIZ-100474,Evergreen Supply, evergreensupply ,CHICAGO,logistics,2025-14-01,1416.32,bronze
ORD-1424015,BIZ-100474,Evergreen Supply,, Chicago ,Logistics,2024-07-13,6607.7,Bronze
ORD-1659976,BIZ-100474,evergreen supply,evergreensupply,Chicago,LOGISTICS,,,GOLD
ORD-5691966,BIZ-100474, Evergreen Supply ,,CHICAGO,Logistics,2025-14-01,,bronze
ORD-1089412,BIZ-100475,Riverstone Financial LLC,RIVERSTONEFINANCIAL,New York,healthcare,2025-14-01,3805.54,GOLD
ORD-6453433,BIZ-100475,Riverstone Financial,,NEW YORK,healthcare,,14240.35,Bronze
ORD-2459729,BIZ-100475,RIVERSTONE FINANCIAL,,New York,HEALTHCARE,2023-07-04,-250.0,bronze
ORD-8221703,BIZ-100476, RedRock Distribution ,, Phoenix ,manufacturing,2023/05/09,14072.35,BRONZE
ORD-6095616,BIZ-100476,redrock distribution,REDROCKDISTRIBUTION, Phoenix ,MANUFACTURING,,3769.7,Bronze
ORD-8295556,BIZ-100477,titan solutions,titansolutions, Atlanta ,finance,2025-14-01,4969.21,GOLD
ORD-1171623,BIZ-100477,Titan Solutions,,ATLANTA,finance,02/15/2023,,Silver
ORD-1546508,BIZ-100478,cloudnine digital, cloudninedigital ,Los Angeles,hospitality,2024-09-26,8137.55,silver
ORD-3907712,BIZ-100478,CloudNine Digital,CLOUDNINEDIGITAL,LOS ANGELES,HOSPITALITY,07/31/2023,,SILVER
ORD-1996223,BIZ-100478,CloudNine Digital,,LOS ANGELES,HOSPITALITY,2025/05/23,1709.95,silver
ORD-9460643,BIZ-100479,Velocity Consulting LLC,,seattle,finance,2024-08-17,20101.06,silver
ORD-3721284,BIZ-100479,velocity consulting,VELOCITYCONSULTING, Seattle ,Finance,,-250.0,gold
ORD-4867004,BIZ-100479,Velocity Consulting,VELOCITYCONSULTING,seattle,FINANCE,12/22/2023,,SILVER
ORD-7590456,BIZ-100479,velocity consulting,,SEATTLE,Finance,02/08/2025,,silver
ORD-9071889,BIZ-100479, Velocity Consulting , velocityconsulting ,seattle,FINANCE,2023-03-19,5297.75,platinum
ORD-2558716,BIZ-100480,BluePeak Financial LLC,BLUEPEAKFINANCIAL, Dallas-Ft. Worth ,LOGISTICS,,6955.78,GOLD
ORD-8488318,BIZ-100480,BluePeak Financial,BLUEPEAKFINANCIAL,Dallas-Ft. Worth,LOGISTICS,2024/02/10,,Silver
ORD-6343575,BIZ-100480,BLUEPEAK FINANCIAL,, Dallas-Ft. Worth ,LOGISTICS,2025-14-01,604.14,platinum
ORD-3021076,BIZ-100480, BluePeak Financial ,BLUEPEAKFINANCIAL,Dallas-Ft. Worth,Logistics,,-250.0,Silver
ORD-3305668,BIZ-100481,harborview partners,harborviewpartners,LOS ANGELES,Hospitality,06/14/2025,,SILVER
ORD-6331716,BIZ-100481,Harborview Partners, harborviewpartners ,LOS ANGELES,hospitality,2023-01-11,,silver
ORD-1828280,BIZ-100481,Harborview Partners LLC,, Los Angeles ,hospitality,2025-14-01,-250.0,GOLD
ORD-5216521,BIZ-100481,HARBORVIEW PARTNERS,HARBORVIEWPARTNERS,Los Angeles,hospitality,,,PLATINUM
ORD-2836456,BIZ-100482,Skyline Hospitality LLC,SKYLINEHOSPITALITY,San Francisco,TECHNOLOGY,,,Platinum
ORD-4326490,BIZ-100482,SKYLINE HOSPITALITY,SKYLINEHOSPITALITY,SAN FRANCISCO,technology,,4932.27,SILVER
ORD-1958982,BIZ-100482,SKYLINE HOSPITALITY, skylinehospitality , San Francisco ,technology,,,gold
ORD-6595931,BIZ-100482,Skyline Hospitality LLC, skylinehospitality ,SAN FRANCISCO,technology,,,PLATINUM
ORD-9016589,BIZ-100482,SKYLINE HOSPITALITY,,SAN FRANCISCO,Technology,,-250.0,GOLD
ORD-6119459,BIZ-100482,SKYLINE HOSPITALITY, skylinehospitality ,san francisco,Technology,,16108.98,GOLD
ORD-2783242,BIZ-100483,Silverline Media LLC,SILVERLINEMEDIA,new york,healthcare,2025-14-01,,Bronze
ORD-7898609,BIZ-100483,SILVERLINE MEDIA,,new york,Healthcare,06/26/2023,23915.28,silver
ORD-2462797,BIZ-100483,silverline media,,NEW YORK,healthcare,10/08/2023,,bronze
ORD-8438749,BIZ-100483,Silverline Media,SILVERLINEMEDIA, New York ,HEALTHCARE,06/24/2023,,gold
ORD-8219379,BIZ-100484,NOVATECH FINANCIAL,NOVATECHFINANCIAL,Dallas-Ft. Worth,LOGISTICS,2024/01/05,5375.26,platinum
ORD-1837220,BIZ-100484,NovaTech Financial,,DALLAS-FT. WORTH,Logistics,2023/03/18,15774.87,GOLD
ORD-5997574,BIZ-100484, NovaTech Financial ,novatechfinancial,Dallas-Ft. Worth,logistics,2023-06-14,1973.38,bronze
ORD-9873077,BIZ-100484,NOVATECH FINANCIAL,, Dallas-Ft. Worth ,logistics,01/22/2023,1669.82,Platinum
ORD-8012629,BIZ-100484,NovaTech Financial,, Dallas-Ft. Worth ,Logistics,2025-14-01,,gold
ORD-6462064,BIZ-100484,NOVATECH FINANCIAL,,DALLAS-FT. WORTH,Logistics,2023/01/16,,Platinum
ORD-4740168,BIZ-100485,Velocity Industries,VELOCITYINDUSTRIES,NEW YORK,LOGISTICS,05/27/2025,-250.0,Silver
ORD-2562856,BIZ-100485, Velocity Industries , velocityindustries ,NEW YORK,Logistics,10/17/2023,,Gold
ORD-4298860,BIZ-100485, Velocity Industries ,VELOCITYINDUSTRIES, New York ,LOGISTICS,2025-14-01,,gold
ORD-4496845,BIZ-100486,westlake analytics,,dallas-ft. worth,Healthcare,,,Gold
ORD-6499467,BIZ-100486,westlake analytics,westlakeanalytics, Dallas-Ft. Worth ,Healthcare,04/29/2024,-250.0,platinum
ORD-3892988,BIZ-100486,westlake analytics,WESTLAKEANALYTICS,Dallas-Ft. Worth,Healthcare,2023/07/13,,Silver
ORD-9325026,BIZ-100486,WESTLAKE ANALYTICS,WESTLAKEANALYTICS,dallas-ft. worth,HEALTHCARE,2025-14-01,-250.0,bronze
ORD-5287055,BIZ-100486, Westlake Analytics ,,Dallas-Ft. Worth,Healthcare,2024/08/09,,PLATINUM
ORD-3295382,BIZ-100487, Apex Analytics ,,Atlanta,HOSPITALITY,2025-14-01,,Gold
ORD-1202801,BIZ-100487,Apex Analytics,,atlanta,Hospitality,,,Bronze
ORD-5494899,BIZ-100487,APEX ANALYTICS,apexanalytics, Atlanta ,hospitality,2025/01/29,-250.0,gold
ORD-4697270,BIZ-100488, Oakstone Supply ,,Phoenix,RETAIL,2025-14-01,,PLATINUM
ORD-5925790,BIZ-100488,OAKSTONE SUPPLY,,phoenix,RETAIL,2023-04-07,,Gold
ORD-8572769,BIZ-100489,redrock solutions,,seattle,TECHNOLOGY,2025-14-01,22536.78,bronze
ORD-2126482,BIZ-100489,redrock solutions, redrocksolutions ,Seattle,technology,2024/07/20,-250.0,gold
ORD-3502367,BIZ-100489, RedRock Solutions ,,SEATTLE,technology,03/03/2023,,gold
ORD-8623936,BIZ-100489,RedRock Solutions LLC,,Seattle,TECHNOLOGY,2024-12-15,,gold
ORD-1612451,BIZ-100489,REDROCK SOLUTIONS,REDROCKSOLUTIONS, Seattle ,TECHNOLOGY,2025-14-01,3001.49,bronze
ORD-8382505,BIZ-100489,REDROCK SOLUTIONS,redrocksolutions, Seattle ,TECHNOLOGY,05/09/2024,7712.79,bronze
ORD-8975467,BIZ-100490,Titan Networks LLC, titannetworks ,Phoenix,hospitality,05/28/2025,-250.0,bronze
ORD-4657936,BIZ-100490,Titan Networks LLC, titannetworks ,Phoenix,HOSPITALITY,2025-14-01,16452.82,Silver
ORD-3838033,BIZ-100490,Titan Networks LLC,, Phoenix ,HOSPITALITY,11/27/2024,,gold
ORD-6078183,BIZ-100490,Titan Networks LLC,TITANNETWORKS,PHOENIX,Hospitality,2025-14-01,-250.0,bronze
ORD-2304420,BIZ-100490,Titan Networks LLC,, Phoenix ,Hospitality,2025-14-01,2014.7,Gold
ORD-3732325,BIZ-100491,Titan Manufacturing LLC,titanmanufacturing, Phoenix ,Logistics,,-250.0,platinum
ORD-3679963,BIZ-100491, Titan Manufacturing ,titanmanufacturing,PHOENIX,LOGISTICS,2023/03/24,20389.29,Bronze
ORD-8676266,BIZ-100491,Titan Manufacturing,, Phoenix ,LOGISTICS,,,GOLD
ORD-4460247,BIZ-100491,Titan Manufacturing LLC,,PHOENIX,Logistics,2023-01-31,-250.0,PLATINUM
ORD-2895065,BIZ-100491,titan manufacturing, titanmanufacturing , Phoenix ,LOGISTICS,01/20/2023,4970.03,platinum
ORD-8368372,BIZ-100492,BLUEPEAK HEALTH,bluepeakhealth,chicago,RETAIL,,,silver
ORD-9600498,BIZ-100492,bluepeak health,BLUEPEAKHEALTH,Chicago,retail,2024-07-28,3935.77,Bronze
ORD-2873109,BIZ-100492, BluePeak Health ,,Chicago,RETAIL,2025-14-01,10421.59,Platinum
ORD-6766997,BIZ-100492,BluePeak Health LLC,,Chicago,Retail,2025-14-01,-250.0,PLATINUM
ORD-9573194,BIZ-100493,Evergreen Health, evergreenhealth ,San Francisco,Marketing,2025-14-01,3896.08,platinum
ORD-7916680,BIZ-100493,evergreen health,evergreenhealth, San Francisco ,Marketing,2023-06-09,252.33,BRONZE
ORD-2100417,BIZ-100493, Evergreen Health ,EVERGREENHEALTH, San Francisco ,Marketing,,-250.0,GOLD
ORD-6018860,BIZ-100494,Crescent Studios LLC, crescentstudios ,Atlanta,retail,05/02/2025,-250.0,SILVER
ORD-4084503,BIZ-100494, Crescent Studios , crescentstudios ,Atlanta,Retail,2025-14-01,-250.0,Platinum
ORD-7457188,BIZ-100494,Crescent Studios,CRESCENTSTUDIOS, Atlanta ,RETAIL,2025-14-01,-250.0,GOLD
ORD-1280902,BIZ-100494,CRESCENT STUDIOS,,Atlanta,RETAIL,05/10/2025,,silver
ORD-5518498,BIZ-100495,LUNA HOSPITALITY, lunahospitality , Seattle ,hospitality,2023-10-15,-250.0,Platinum
ORD-9129449,BIZ-100495,Luna Hospitality,lunahospitality,SEATTLE,Hospitality,2025/04/21,23608.93,Silver
ORD-7273588,BIZ-100495,LUNA HOSPITALITY,,Seattle,hospitality,06/16/2023,8124.2,Bronze
ORD-5171554,BIZ-100495,Luna Hospitality,LUNAHOSPITALITY,seattle,hospitality,2025-14-01,2084.84,silver
ORD-8530609,BIZ-100496,RedRock Manufacturing,REDROCKMANUFACTURING,miami-fort lauderdale,Manufacturing,2025-14-01,,gold
ORD-6953559,BIZ-100496,REDROCK MANUFACTURING,,miami-fort lauderdale,manufacturing,12/27/2023,,Silver
ORD-1272937,BIZ-100496,REDROCK MANUFACTURING,,miami-fort lauderdale,manufacturing,,-250.0,Bronze
ORD-5173662,BIZ-100496,RedRock Manufacturing LLC, redrockmanufacturing ,miami-fort lauderdale,manufacturing,2025-14-01,24981.25,silver
ORD-1644922,BIZ-100496, RedRock Manufacturing ,, Miami-Fort Lauderdale ,manufacturing,,-250.0,Gold
ORD-7255103,BIZ-100496,RedRock Manufacturing LLC, redrockmanufacturing , Miami-Fort Lauderdale ,manufacturing,2023-05-13,,GOLD
ORD-7491970,BIZ-100497,CLOUDNINE SYSTEMS,CLOUDNINESYSTEMS, Seattle ,marketing,,,Gold
ORD-7848147,BIZ-100497,CLOUDNINE SYSTEMS,CLOUDNINESYSTEMS,seattle,MARKETING,,-250.0,Platinum
ORD-3589058,BIZ-100497,CloudNine Systems LLC,,SEATTLE,Marketing,2025/04/20,,BRONZE
ORD-8784482,BIZ-100497, CloudNine Systems ,,SEATTLE,MARKETING,2025-14-01,,BRONZE
ORD-1819663,BIZ-100497,CloudNine Systems LLC, cloudninesystems ,SEATTLE,Marketing,2023/06/26,15557.6,platinum
ORD-3596406,BIZ-100497,CLOUDNINE SYSTEMS,,Seattle,Marketing,03/28/2023,4494.34,Platinum
ORD-3462796,BIZ-100498,Clearwater Partners LLC,clearwaterpartners,atlanta,logistics,2024-02-13,-250.0,Gold
ORD-6041872,BIZ-100498,Clearwater Partners,clearwaterpartners,ATLANTA,logistics,,-250.0,Bronze
ORD-1556534,BIZ-100498,Clearwater Partners LLC,, Atlanta ,logistics,2023/05/16,12674.89,PLATINUM
ORD-3272177,BIZ-100498,clearwater partners,clearwaterpartners,atlanta,logistics,2025-03-15,,silver
ORD-9128213,BIZ-100498, Clearwater Partners ,,Atlanta,logistics,2023/02/01,17408.82,platinum
ORD-1569674,BIZ-100499,redwood manufacturing,,PHOENIX,Finance,04/16/2025,2421.9,Bronze
ORD-7853344,BIZ-100499, Redwood Manufacturing ,redwoodmanufacturing, Phoenix ,finance,2024/09/22,,gold
ORD-5159219,BIZ-100499,redwood manufacturing,,phoenix,Finance,2023-11-14,24287.3,Bronze
ORD-6297381,BIZ-100499, Redwood Manufacturing ,redwoodmanufacturing,Phoenix,Finance,2025-14-01,8928.99,Gold
ORD-6865513,BIZ-100499,Redwood Manufacturing,REDWOODMANUFACTURING, Phoenix ,Finance,,3832.8,GOLD
ORD-6595636,BIZ-100499,Redwood Manufacturing LLC,,Phoenix,finance,2024-12-12,,gold
ORD-7455555,BIZ-100094,velocity retail,,atlanta,finance,2025-14-01,,silver
ORD-9855760,BIZ-100151,northwind hospitality, northwindhospitality ,DALLAS-FT. WORTH,technology,,-250.0,gold
ORD-2860722,BIZ-100370,PEAKLINE ANALYTICS,peaklineanalytics,SAN FRANCISCO,marketing,2023/05/31,,SILVER
ORD-7082121,BIZ-100091,Summit Media,,los angeles,Retail,12/02/2024,,bronze
